No.,Station.ID,Date,Observed,Simulated,Month,Year
93,7195865,2000-03-01T05:00:00Z,0.48,0.92,3,2000
94,7195865,2000-04-01T05:00:00Z,0.3,0.84,4,2000
95,7195865,2000-05-01T04:00:00Z,0.66,1.31,5,2000
96,7195865,2000-06-01T04:00:00Z,5.61,2.76,6,2000
97,7196000,1995-01-01T05:00:00Z,6.86,1.78,1,1995
98,7196000,1995-02-01T05:00:00Z,3.02,0.94,2,1995
99,7196000,1995-03-01T05:00:00Z,3.89,0.59,3,1995
100,7196000,1995-04-01T05:00:00Z,5.76,1.37,4,1995
101,7196000,1995-05-01T04:00:00Z,10.13,1.38,5,1995
102,7196000,1995-06-01T04:00:00Z,9.93,2.33,6,1995
103,7196000,1996-01-01T05:00:00Z,1.62,0.62,1,1996
104,7196000,1996-02-01T05:00:00Z,1.1,0.44,2,1996
105,7196000,1996-03-01T05:00:00Z,1.29,0.59,3,1996
106,7196000,1996-04-01T05:00:00Z,2.03,0.51,4,1996
107,7196000,1996-05-01T04:00:00Z,2.09,0.69,5,1996
108,7196000,1996-06-01T04:00:00Z,1.17,0.69,6,1996
109,7196000,1997-01-01T05:00:00Z,1.4,1.23,1,1997
110,7196000,1997-02-01T05:00:00Z,8.62,1.22,2,1997
111,7196000,1997-03-01T05:00:00Z,6.94,1.41,3,1997
112,7196000,1997-04-01T05:00:00Z,3.79,1.49,4,1997
113,7196000,1997-05-01T04:00:00Z,2.13,0.87,5,1997
114,7196000,1997-06-01T04:00:00Z,1.91,0.76,6,1997
115,7196000,1998-01-01T05:00:00Z,8.74,2.02,1,1998
116,7196000,1998-02-01T05:00:00Z,2.3,1.34,2,1998
117,7196000,1998-03-01T05:00:00Z,7.19,1.57,3,1998
118,7196000,1998-04-01T05:00:00Z,2.83,1.32,4,1998
119,7196000,1998-05-01T04:00:00Z,2.07,1.16,5,1998
120,7196000,1998-06-01T04:00:00Z,0.99,0.74,6,1998
121,7196000,1999-01-01T05:00:00Z,1.94,0.67,1,1999
122,7196000,1999-02-01T05:00:00Z,5.76,1.34,2,1999
123,7196000,1999-03-01T05:00:00Z,6.57,1.21,3,1999
124,7196000,1999-04-01T05:00:00Z,4.4,1.5,4,1999
125,7196000,1999-05-01T04:00:00Z,9.73,2.37,5,1999
126,7196000,1999-06-01T04:00:00Z,6.76,2.48,6,1999
127,7196000,2000-01-01T05:00:00Z,1.46,0.73,1,2000
128,7196000,2000-02-01T05:00:00Z,1.4,0.86,2,2000
129,7196000,2000-03-01T05:00:00Z,2.36,0.92,3,2000
130,7196000,2000-04-01T05:00:00Z,1.24,0.84,4,2000
131,7196000,2000-05-01T04:00:00Z,2.62,1.31,5,2000
132,7196000,2000-06-01T04:00:00Z,22.26,2.76,6,2000
133,7195500,1995-01-01T05:00:00Z,42,49.79,1,1995
134,7195500,1995-02-01T05:00:00Z,15.05,27.64,2,1995
135,7195500,1995-03-01T05:00:00Z,24.15,30.43,3,1995
136,7195500,1995-04-01T05:00:00Z,36.68,50.51,4,1995
137,7195500,1995-05-01T04:00:00Z,60.53,58.4,5,1995
138,7195500,1995-06-01T04:00:00Z,45.7,57.22,6,1995
139,7195500,1996-01-01T05:00:00Z,17.58,29.29,1,1996
140,7195500,1996-02-01T05:00:00Z,6.92,15.24,2,1996
141,7195500,1996-03-01T05:00:00Z,6.72,13.91,3,1996
142,7195500,1996-04-01T05:00:00Z,29.06,31.79,4,1996
143,7195500,1996-05-01T04:00:00Z,24.32,28.97,5,1996
144,7195500,1996-06-01T04:00:00Z,7.87,23.68,6,1996
145,7195500,1997-01-01T05:00:00Z,9.48,32.09,1,1997
146,7195500,1997-02-01T05:00:00Z,42.9,45.25,2,1997
147,7195500,1997-03-01T05:00:00Z,36.48,36.52,3,1997
148,7195500,1997-04-01T05:00:00Z,22.16,36.89,4,1997
149,7195500,1997-05-01T04:00:00Z,9.9,27.88,5,1997
150,7195500,1997-06-01T04:00:00Z,16.54,40.62,6,1997
151,7195500,1998-01-01T05:00:00Z,65.29,76.02,1,1998
152,7195500,1998-02-01T05:00:00Z,23.13,48.23,2,1998
153,7195500,1998-03-01T05:00:00Z,56.57,58.53,3,1998
154,7195500,1998-04-01T05:00:00Z,22.62,44.45,4,1998
155,7195500,1998-05-01T04:00:00Z,14.77,38.61,5,1998
156,7195500,1998-06-01T04:00:00Z,7.06,22.85,6,1998
157,7195500,1999-01-01T05:00:00Z,10.62,20.19,1,1999
158,7195500,1999-02-01T05:00:00Z,25.65,28.86,2,1999
159,7195500,1999-03-01T05:00:00Z,38.23,39.19,3,1999
160,7195500,1999-04-01T05:00:00Z,40.41,46.2,4,1999
161,7195500,1999-05-01T04:00:00Z,57.28,78.99,5,1999
162,7195500,1999-06-01T04:00:00Z,31.47,74.75,6,1999
163,7195500,2000-01-01T05:00:00Z,7.83,21.01,1,2000
164,7195500,2000-02-01T05:00:00Z,8.13,14.53,2,2000
165,7195500,2000-03-01T05:00:00Z,11.98,14.57,3,2000
166,7195500,2000-04-01T05:00:00Z,8.63,9.14,4,2000
167,7195500,2000-05-01T04:00:00Z,18.63,24.27,5,2000
168,7195500,2000-06-01T04:00:00Z,100.52,81.59,6,2000
169,7195430,1996-01-01T05:00:00Z,16.53,23.82,1,1996
170,7195430,1996-02-01T05:00:00Z,6.86,12.25,2,1996
171,7195430,1996-03-01T05:00:00Z,6.35,11.36,3,1996
172,7195430,1996-04-01T05:00:00Z,25.93,26.04,4,1996
173,7195430,1996-05-01T04:00:00Z,21.23,23.49,5,1996
174,7195430,1996-06-01T04:00:00Z,6.4,19.13,6,1996
175,7195430,1997-01-01T05:00:00Z,8.2,26.31,1,1997
176,7195430,1997-02-01T05:00:00Z,40.81,37.07,2,1997
177,7195430,1997-03-01T05:00:00Z,31.53,30.36,3,1997
178,7195430,1997-04-01T05:00:00Z,19.29,29.92,4,1997
179,7195430,1997-05-01T04:00:00Z,8.8,22.95,5,1997
180,7195430,1997-06-01T04:00:00Z,14.25,33.88,6,1997
181,7195430,1998-01-01T05:00:00Z,63.84,61.07,1,1998
182,7195430,1998-02-01T05:00:00Z,19.07,39.01,2,1998
183,7195430,1998-03-01T05:00:00Z,50.01,48,3,1998
184,7195430,1998-04-01T05:00:00Z,18.92,36.34,4,1998
185,7195430,1998-05-01T04:00:00Z,13.44,32.61,5,1998
186,7195430,1998-06-01T04:00:00Z,7.15,18.39,6,1998
187,7195430,1999-01-01T05:00:00Z,11.06,16.26,1,1999
188,7195430,1999-02-01T05:00:00Z,26.46,23.8,2,1999
189,7195430,1999-03-01T05:00:00Z,34.84,31.87,3,1999
190,7195430,1999-04-01T05:00:00Z,29.43,38.24,4,1999
191,7195430,1999-05-01T04:00:00Z,50.37,66.31,5,1999
192,7195430,1999-06-01T04:00:00Z,32.74,63.6,6,1999
193,7195430,2000-01-01T05:00:00Z,7.52,16.84,1,2000
194,7195430,2000-02-01T05:00:00Z,7.62,11.8,2,2000
195,7195430,2000-03-01T05:00:00Z,11.42,12.06,3,2000
196,7195430,2000-04-01T05:00:00Z,7.97,7.221,4,2000
197,7195430,2000-05-01T04:00:00Z,16.94,18.33,5,2000
198,7195430,2000-06-01T04:00:00Z,93.02,67.94,6,2000
199,7196973,1995-01-01T05:00:00Z,1.47,2.18,1,1995
200,7196973,1995-02-01T05:00:00Z,0.53,1.14,2,1995
201,7196973,1995-03-01T05:00:00Z,1.08,0.76,3,1995
202,7196973,1995-04-01T05:00:00Z,1.31,1.89,4,1995
203,7196973,1995-05-01T04:00:00Z,2.45,1.7,5,1995
204,7196973,1995-06-01T04:00:00Z,2.11,2.91,6,1995
205,7196973,1996-01-01T05:00:00Z,0.28,0.55,1,1996
206,7196973,1996-02-01T05:00:00Z,0.13,0.36,2,1996
207,7196973,1996-03-01T05:00:00Z,0.14,0.56,3,1996
208,7196973,1996-04-01T05:00:00Z,0.87,0.57,4,1996
209,7196973,1996-05-01T04:00:00Z,0.59,0.79,5,1996
210,7196973,1996-06-01T04:00:00Z,0.18,0.7,6,1996
211,7196973,1997-01-01T05:00:00Z,0.23,1.5,1,1997
212,7196973,1997-02-01T05:00:00Z,1.55,1.47,2,1997
213,7196973,1997-03-01T05:00:00Z,1.18,1.79,3,1997
214,7196973,1997-04-01T05:00:00Z,0.86,1.85,4,1997
215,7196973,1997-05-01T04:00:00Z,0.38,1.06,5,1997
216,7196973,1997-06-01T04:00:00Z,0.83,0.97,6,1997
217,7196973,1998-01-01T05:00:00Z,2.33,2.56,1,1998
218,7196973,1998-02-01T05:00:00Z,0.51,1.66,2,1998
219,7196973,1998-03-01T05:00:00Z,1.55,1.96,3,1998
220,7196973,1998-04-01T05:00:00Z,0.72,1.7,4,1998
221,7196973,1998-05-01T04:00:00Z,0.41,1.51,5,1998
222,7196973,1998-06-01T04:00:00Z,0.17,0.86,6,1998
223,7196973,1999-01-01T05:00:00Z,0.33,0.77,1,1999
224,7196973,1999-02-01T05:00:00Z,1,1.72,2,1999
225,7196973,1999-03-01T05:00:00Z,1.49,1.52,3,1999
226,7196973,1999-04-01T05:00:00Z,1.21,1.83,4,1999
227,7196973,1999-05-01T04:00:00Z,1.67,3.06,5,1999
228,7196973,1999-06-01T04:00:00Z,0.73,3.1,6,1999
229,7196973,2000-01-01T05:00:00Z,0.25,0.73,1,2000
230,7196973,2000-02-01T05:00:00Z,0.2,0.98,2,2000
231,7196973,2000-03-01T05:00:00Z,0.48,1.14,3,2000
232,7196973,2000-04-01T05:00:00Z,0.41,1.01,4,2000
233,7196973,2000-05-01T04:00:00Z,0.55,1.66,5,2000
234,7196973,2000-06-01T04:00:00Z,3.57,3.42,6,2000
235,7196500,1995-01-01T05:00:00Z,60.17,77.89,1,1995
236,7196500,1995-02-01T05:00:00Z,21.47,40.51,2,1995
237,7196500,1995-03-01T05:00:00Z,34.07,42.11,3,1995
238,7196500,1995-04-01T05:00:00Z,47.88,73.7,4,1995
239,7196500,1995-05-01T04:00:00Z,90.02,82.56,5,1995
240,7196500,1995-06-01T04:00:00Z,67.58,89.4,6,1995
241,7196500,1996-01-01T05:00:00Z,20.65,35.53,1,1996
242,7196500,1996-02-01T05:00:00Z,10.22,19.78,2,1996
243,7196500,1996-03-01T05:00:00Z,9.46,21.9,3,1996
244,7196500,1996-04-01T05:00:00Z,37.87,41.46,4,1996
245,7196500,1996-05-01T04:00:00Z,30.65,40.47,5,1996
246,7196500,1996-06-01T04:00:00Z,10.15,34.89,6,1996
247,7196500,1997-01-01T05:00:00Z,13.64,47.73,1,1997
248,7196500,1997-02-01T05:00:00Z,59.57,63.95,2,1997
249,7196500,1997-03-01T05:00:00Z,53.8,56.06,3,1997
250,7196500,1997-04-01T05:00:00Z,34.92,58.12,4,1997
251,7196500,1997-05-01T04:00:00Z,14.13,40.14,5,1997
252,7196500,1997-06-01T04:00:00Z,23.47,59.67,6,1997
253,7196500,1998-01-01T05:00:00Z,94.95,108.8,1,1998
254,7196500,1998-02-01T05:00:00Z,26.7,67.59,2,1998
255,7196500,1998-03-01T05:00:00Z,77.32,84.59,3,1998
256,7196500,1998-04-01T05:00:00Z,38.49,62.96,4,1998
257,7196500,1998-05-01T04:00:00Z,22.97,57.17,5,1998
258,7196500,1998-06-01T04:00:00Z,11.02,31.1,6,1998
259,7196500,1999-01-01T05:00:00Z,13.95,29.36,1,1999
260,7196500,1999-02-01T05:00:00Z,47.83,49.41,2,1999
261,7196500,1999-03-01T05:00:00Z,56.49,59.79,3,1999
262,7196500,1999-04-01T05:00:00Z,47.09,72.34,4,1999
263,7196500,1999-05-01T04:00:00Z,87.53,122.5,5,1999
264,7196500,1999-06-01T04:00:00Z,42.7,115.8,6,1999
265,7196500,2000-01-01T05:00:00Z,12.47,30.61,1,2000
266,7196500,2000-02-01T05:00:00Z,12.84,26.19,2,2000
267,7196500,2000-03-01T05:00:00Z,21.02,26.69,3,2000
268,7196500,2000-04-01T05:00:00Z,12.56,18.36,4,2000
269,7196500,2000-05-01T04:00:00Z,32.88,44.96,5,2000
270,7196500,2000-06-01T04:00:00Z,167.9,127.6,6,2000
271,7197000,1995-01-01T05:00:00Z,26.74,31.03,1,1995
272,7197000,1995-02-01T05:00:00Z,7.6,14.68,2,1995
273,7197000,1995-03-01T05:00:00Z,14.61,14.74,3,1995
274,7197000,1995-04-01T05:00:00Z,19.41,26.59,4,1995
275,7197000,1995-05-01T04:00:00Z,36.28,29.68,5,1995
276,7197000,1995-06-01T04:00:00Z,20.2,41.05,6,1995
277,7197000,1996-01-01T05:00:00Z,10.18,13.15,1,1996
278,7197000,1996-02-01T05:00:00Z,3.1,6.63,2,1996
279,7197000,1996-03-01T05:00:00Z,3.17,8.5,3,1996
280,7197000,1996-04-01T05:00:00Z,23.59,19.19,4,1996
281,7197000,1996-05-01T04:00:00Z,13.13,16.2,5,1996
282,7197000,1996-06-01T04:00:00Z,4.46,14.22,6,1996
283,7197000,1997-01-01T05:00:00Z,4.08,15.48,1,1997
284,7197000,1997-02-01T05:00:00Z,29.12,25.77,2,1997
285,7197000,1997-03-01T05:00:00Z,18.09,18.52,3,1997
286,7197000,1997-04-01T05:00:00Z,15.72,22.52,4,1997
287,7197000,1997-05-01T04:00:00Z,5.26,15.65,5,1997
288,7197000,1997-06-01T04:00:00Z,8.82,23.22,6,1997
289,7197000,1998-01-01T05:00:00Z,45.34,45.79,1,1998
290,7197000,1998-02-01T05:00:00Z,10.1,26.45,2,1998
291,7197000,1998-03-01T05:00:00Z,33.39,33.2,3,1998
292,7197000,1998-04-01T05:00:00Z,11.94,22.04,4,1998
293,7197000,1998-05-01T04:00:00Z,5.79,18.42,5,1998
294,7197000,1998-06-01T04:00:00Z,2.62,13.29,6,1998
295,7197000,1999-01-01T05:00:00Z,4.84,12.17,1,1999
296,7197000,1999-02-01T05:00:00Z,13.63,18.52,2,1999
297,7197000,1999-03-01T05:00:00Z,22.92,27.12,3,1999
298,7197000,1999-04-01T05:00:00Z,21,27.08,4,1999
299,7197000,1999-05-01T04:00:00Z,31.36,42.03,5,1999
300,7197000,1999-06-01T04:00:00Z,12.84,34.8,6,1999
301,7197000,2000-01-01T05:00:00Z,3.72,11.16,1,2000
302,7197000,2000-02-01T05:00:00Z,2.48,8.59,2,2000
303,7197000,2000-03-01T05:00:00Z,6.08,10.26,3,2000
304,7197000,2000-04-01T05:00:00Z,4.65,7.73,4,2000
305,7197000,2000-05-01T04:00:00Z,14.59,27,5,2000
306,7197000,2000-06-01T04:00:00Z,64.81,46.98,6,2000
307,7196900,1995-01-01T05:00:00Z,4.34,4.65,1,1995
308,7196900,1995-02-01T05:00:00Z,1.09,1.81,2,1995
309,7196900,1995-03-01T05:00:00Z,1.38,2.17,3,1995
310,7196900,1995-04-01T05:00:00Z,2.52,4.29,4,1995
311,7196900,1995-05-01T04:00:00Z,4.53,4.54,5,1995
312,7196900,1995-06-01T04:00:00Z,2.66,6.68,6,1995
313,7196900,1996-01-01T05:00:00Z,2.65,2.79,1,1996
314,7196900,1996-02-01T05:00:00Z,0.35,0.99,2,1996
315,7196900,1996-03-01T05:00:00Z,0.4,1.22,3,1996
316,7196900,1996-04-01T05:00:00Z,3.61,3.84,4,1996
317,7196900,1996-05-01T04:00:00Z,1.67,2.37,5,1996
318,7196900,1996-06-01T04:00:00Z,0.29,1.83,6,1996
319,7196900,1997-01-01T05:00:00Z,0.51,1.92,1,1997
320,7196900,1997-02-01T05:00:00Z,3.98,4.56,2,1997
321,7196900,1997-03-01T05:00:00Z,2.06,2.36,3,1997
322,7196900,1997-04-01T05:00:00Z,1.78,3.19,4,1997
323,7196900,1997-05-01T04:00:00Z,0.47,2.31,5,1997
324,7196900,1997-06-01T04:00:00Z,0.82,3.73,6,1997
325,7196900,1998-01-01T05:00:00Z,7.3,7.73,1,1998
326,7196900,1998-02-01T05:00:00Z,1.73,3.85,2,1998
327,7196900,1998-03-01T05:00:00Z,4.59,5.41,3,1998
328,7196900,1998-04-01T05:00:00Z,1.75,2.87,4,1998
329,7196900,1998-05-01T04:00:00Z,0.6,2.22,5,1998
330,7196900,1998-06-01T04:00:00Z,0.09,2.3,6,1998
331,7196900,1999-01-01T05:00:00Z,0.67,1.92,1,1999
332,7196900,1999-02-01T05:00:00Z,1.95,2.31,2,1999
333,7196900,1999-03-01T05:00:00Z,2.46,4.76,3,1999
334,7196900,1999-04-01T05:00:00Z,3.02,3.62,4,1999
335,7196900,1999-05-01T04:00:00Z,4.24,5.75,5,1999
336,7196900,1999-06-01T04:00:00Z,1.75,4.14,6,1999
337,7196900,2000-01-01T05:00:00Z,0.29,1.7,1,2000
338,7196900,2000-02-01T05:00:00Z,0.21,0.92,2,2000
339,7196900,2000-03-01T05:00:00Z,0.57,1.29,3,2000
340,7196900,2000-04-01T05:00:00Z,0.53,0.89,4,2000
341,7196900,2000-05-01T04:00:00Z,2.71,4.42,5,2000
342,7196900,2000-06-01T04:00:00Z,10.35,7.33,6,2000
343,7197360,1998-01-01T05:00:00Z,15.18,12.46,1,1998
344,7197360,1998-02-01T05:00:00Z,1.81,7.46,2,1998
345,7197360,1998-03-01T05:00:00Z,8.95,9.21,3,1998
346,7197360,1998-04-01T05:00:00Z,3.18,5.82,4,1998
347,7197360,1998-05-01T04:00:00Z,1.6,4.91,5,1998
348,7197360,1998-06-01T04:00:00Z,0.96,3.18,6,1998
349,7197360,1999-01-01T05:00:00Z,1.24,3.64,1,1999
350,7197360,1999-02-01T05:00:00Z,2.35,5.39,2,1999
351,7197360,1999-03-01T05:00:00Z,5.48,7.26,3,1999
352,7197360,1999-04-01T05:00:00Z,5.73,8.44,4,1999
353,7197360,1999-05-01T04:00:00Z,4.85,13.6,5,1999
354,7197360,1999-06-01T04:00:00Z,2.35,11.01,6,1999
355,7197360,2000-01-01T05:00:00Z,0.88,3.83,1,2000
356,7197360,2000-02-01T05:00:00Z,0.85,2.72,2,2000
357,7197360,2000-03-01T05:00:00Z,1.83,3.13,3,2000
358,7197360,2000-04-01T05:00:00Z,0.95,2.1,4,2000
359,7197360,2000-05-01T04:00:00Z,2.73,7.88,5,2000
360,7197360,2000-06-01T04:00:00Z,14.55,14.48,6,2000
361,7198000,1995-01-01T05:00:00Z,90.48,142.9,1,1995
362,7198000,1995-02-01T05:00:00Z,60.73,69.74,2,1995
363,7198000,1995-03-01T05:00:00Z,79.35,73.59,3,1995
364,7198000,1995-04-01T05:00:00Z,78.31,125.6,4,1995
365,7198000,1995-05-01T04:00:00Z,138.47,144.7,5,1995
366,7198000,1995-06-01T04:00:00Z,38.66,160.9,6,1995
367,7198000,1996-01-01T05:00:00Z,35.06,54.79,1,1996
368,7198000,1996-02-01T05:00:00Z,17.55,35.49,2,1996
369,7198000,1996-03-01T05:00:00Z,11.68,44.2,3,1996
370,7198000,1996-04-01T05:00:00Z,55.55,79.37,4,1996
371,7198000,1996-05-01T04:00:00Z,67.98,77.05,5,1996
372,7198000,1996-06-01T04:00:00Z,19.83,69.58,6,1996
373,7198000,1997-01-01T05:00:00Z,19.56,79.45,1,1997
374,7198000,1997-02-01T05:00:00Z,65.77,110,2,1997
375,7198000,1997-03-01T05:00:00Z,121.41,89.17,3,1997
376,7198000,1997-04-01T05:00:00Z,68.91,101.4,4,1997
377,7198000,1997-05-01T04:00:00Z,22.67,70.93,5,1997
378,7198000,1997-06-01T04:00:00Z,33.56,121.2,6,1997
379,7198000,1998-01-01T05:00:00Z,175.57,197.6,1,1998
380,7198000,1998-02-01T05:00:00Z,68.12,117.6,2,1998
381,7198000,1998-03-01T05:00:00Z,64.38,150.4,3,1998
382,7198000,1998-04-01T05:00:00Z,131.85,102,4,1998
383,7198000,1998-05-01T04:00:00Z,31.38,93.23,5,1998
384,7198000,1998-06-01T04:00:00Z,19.69,50.99,6,1998
385,7198000,1999-01-01T05:00:00Z,29.21,54.94,1,1999
386,7198000,1999-02-01T05:00:00Z,68.26,90.22,2,1999
387,7198000,1999-03-01T05:00:00Z,106.01,112.1,3,1999
388,7198000,1999-04-01T05:00:00Z,64.64,134.6,4,1999
389,7198000,1999-05-01T04:00:00Z,79.41,225.2,5,1999
390,7198000,1999-06-01T04:00:00Z,114.7,197.3,6,1999
391,7198000,2000-01-01T05:00:00Z,14.5,59.08,1,2000
392,7198000,2000-02-01T05:00:00Z,16.42,49.25,2,2000
393,7198000,2000-03-01T05:00:00Z,27.07,50.48,3,2000
394,7198000,2000-04-01T05:00:00Z,20.65,34.03,4,2000
395,7198000,2000-05-01T04:00:00Z,41.54,101.1,5,2000
396,7198000,2000-06-01T04:00:00Z,158.11,238.5,6,2000
